Rule 1:: Host 1-> Host 2, ingress=of:0000000000000001:1, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:01, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.1/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 679:: Host 24-> Host 12, ingress=of:0000000000000001:24, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.24/32, dst_ip=10.0.0.12/32, src_tcp=80, dst_tcp=80
Rule 680:: Host 24-> Host 13, ingress=of:0000000000000001:24, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.24/32, dst_ip=10.0.0.13/32, src_tcp=80, dst_tcp=80
Rule 681:: Host 24-> Host 14, ingress=of:0000000000000001:24, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.24/32, dst_ip=10.0.0.14/32, src_tcp=80, dst_tcp=80
Rule 682:: Host 24-> Host 15, ingress=of:0000000000000001:24, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.24/32, dst_ip=10.0.0.15/32, src_tcp=80, dst_tcp=80
Rule 683:: Host 24-> Host 16, ingress=of:0000000000000001:24, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.24/32, dst_ip=10.0.0.16/32, src_tcp=80, dst_tcp=80
Rule 684:: Host 24-> Host 17, ingress=of:0000000000000001:24, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.24/32, dst_ip=10.0.0.17/32, src_tcp=80, dst_tcp=80
Rule 685:: Host 24-> Host 18, ingress=of:0000000000000001:24, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.24/32, dst_ip=10.0.0.18/32, src_tcp=80, dst_tcp=80
Rule 686:: Host 24-> Host 19, ingress=of:0000000000000001:24, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.24/32, dst_ip=10.0.0.19/32, src_tcp=80, dst_tcp=80
Rule 687:: Host 24-> Host 20, ingress=of:0000000000000001:24, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.24/32, dst_ip=10.0.0.20/32, src_tcp=80, dst_tcp=80
Rule 688:: Host 24-> Host 21, ingress=of:0000000000000001:24, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.24/32, dst_ip=10.0.0.21/32, src_tcp=80, dst_tcp=80
Rule 689:: Host 24-> Host 22, ingress=of:0000000000000001:24, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.24/32, dst_ip=10.0.0.22/32, src_tcp=80, dst_tcp=80
Rule 690:: Host 24-> Host 23, ingress=of:0000000000000001:24, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.24/32, dst_ip=10.0.0.23/32, src_tcp=80, dst_tcp=80
Rule 691:: Host 24-> Host 25, ingress=of:0000000000000001:24, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.24/32, dst_ip=10.0.0.25/32, src_tcp=80, dst_tcp=80
Rule 692:: Host 24-> Host 26, ingress=of:0000000000000001:24, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.24/32, dst_ip=10.0.0.26/32, src_tcp=80, dst_tcp=80
Rule 693:: Host 24-> Host 27, ingress=of:0000000000000001:24, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.24/32, dst_ip=10.0.0.27/32, src_tcp=80, dst_tcp=80
Rule 694:: Host 24-> Host 28, ingress=of:0000000000000001:24, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.24/32, dst_ip=10.0.0.28/32, src_tcp=80, dst_tcp=80
Rule 695:: Host 24-> Host 29, ingress=of:0000000000000001:24, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.24/32, dst_ip=10.0.0.29/32, src_tcp=80, dst_tcp=80
Rule 696:: Host 24-> Host 30, ingress=of:0000000000000001:24, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:18, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.24/32, dst_ip=10.0.0.30/32, src_tcp=80, dst_tcp=80
Rule 697:: Host 25-> Host 1, ingress=of:0000000000000001:25, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.25/32, dst_ip=10.0.0.1/32, src_tcp=80, dst_tcp=80
Rule 698:: Host 25-> Host 2, ingress=of:0000000000000001:25, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.25/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 699:: Host 25-> Host 3, ingress=of:0000000000000001:25, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.25/32, dst_ip=10.0.0.3/32, src_tcp=80, dst_tcp=80
Rule 700:: Host 25-> Host 4, ingress=of:0000000000000001:25, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.25/32, dst_ip=10.0.0.4/32, src_tcp=80, dst_tcp=80
Rule 701:: Host 25-> Host 5, ingress=of:0000000000000001:25, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.25/32, dst_ip=10.0.0.5/32, src_tcp=80, dst_tcp=80
Rule 702:: Host 25-> Host 6, ingress=of:0000000000000001:25, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.25/32, dst_ip=10.0.0.6/32, src_tcp=80, dst_tcp=80
Rule 703:: Host 25-> Host 7, ingress=of:0000000000000001:25, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.25/32, dst_ip=10.0.0.7/32, src_tcp=80, dst_tcp=80
Rule 704:: Host 25-> Host 8, ingress=of:0000000000000001:25, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.25/32, dst_ip=10.0.0.8/32, src_tcp=80, dst_tcp=80
Rule 705:: Host 25-> Host 9, ingress=of:0000000000000001:25, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.25/32, dst_ip=10.0.0.9/32, src_tcp=80, dst_tcp=80
Rule 706:: Host 25-> Host 10, ingress=of:0000000000000001:25, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.25/32, dst_ip=10.0.0.10/32, src_tcp=80, dst_tcp=80
Rule 707:: Host 25-> Host 11, ingress=of:0000000000000001:25, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.25/32, dst_ip=10.0.0.11/32, src_tcp=80, dst_tcp=80
Rule 708:: Host 25-> Host 12, ingress=of:0000000000000001:25, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.25/32, dst_ip=10.0.0.12/32, src_tcp=80, dst_tcp=80
Rule 709:: Host 25-> Host 13, ingress=of:0000000000000001:25, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.25/32, dst_ip=10.0.0.13/32, src_tcp=80, dst_tcp=80
Rule 710:: Host 25-> Host 14, ingress=of:0000000000000001:25, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.25/32, dst_ip=10.0.0.14/32, src_tcp=80, dst_tcp=80
Rule 711:: Host 25-> Host 15, ingress=of:0000000000000001:25, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.25/32, dst_ip=10.0.0.15/32, src_tcp=80, dst_tcp=80
Rule 712:: Host 25-> Host 16, ingress=of:0000000000000001:25, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.25/32, dst_ip=10.0.0.16/32, src_tcp=80, dst_tcp=80
Rule 713:: Host 25-> Host 17, ingress=of:0000000000000001:25, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.25/32, dst_ip=10.0.0.17/32, src_tcp=80, dst_tcp=80
Rule 714:: Host 25-> Host 18, ingress=of:0000000000000001:25, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.25/32, dst_ip=10.0.0.18/32, src_tcp=80, dst_tcp=80
Rule 715:: Host 25-> Host 19, ingress=of:0000000000000001:25, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.25/32, dst_ip=10.0.0.19/32, src_tcp=80, dst_tcp=80
Rule 716:: Host 25-> Host 20, ingress=of:0000000000000001:25, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.25/32, dst_ip=10.0.0.20/32, src_tcp=80, dst_tcp=80
Rule 717:: Host 25-> Host 21, ingress=of:0000000000000001:25, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.25/32, dst_ip=10.0.0.21/32, src_tcp=80, dst_tcp=80
Rule 718:: Host 25-> Host 22, ingress=of:0000000000000001:25, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.25/32, dst_ip=10.0.0.22/32, src_tcp=80, dst_tcp=80
Rule 719:: Host 25-> Host 23, ingress=of:0000000000000001:25, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.25/32, dst_ip=10.0.0.23/32, src_tcp=80, dst_tcp=80
Rule 720:: Host 25-> Host 24, ingress=of:0000000000000001:25, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.25/32, dst_ip=10.0.0.24/32, src_tcp=80, dst_tcp=80
Rule 721:: Host 25-> Host 26, ingress=of:0000000000000001:25, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.25/32, dst_ip=10.0.0.26/32, src_tcp=80, dst_tcp=80
Rule 722:: Host 25-> Host 27, ingress=of:0000000000000001:25, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.25/32, dst_ip=10.0.0.27/32, src_tcp=80, dst_tcp=80
Rule 723:: Host 25-> Host 28, ingress=of:0000000000000001:25, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.25/32, dst_ip=10.0.0.28/32, src_tcp=80, dst_tcp=80
Rule 724:: Host 25-> Host 29, ingress=of:0000000000000001:25, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.25/32, dst_ip=10.0.0.29/32, src_tcp=80, dst_tcp=80
Rule 725:: Host 25-> Host 30, ingress=of:0000000000000001:25, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:19, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.25/32, dst_ip=10.0.0.30/32, src_tcp=80, dst_tcp=80
Rule 726:: Host 26-> Host 1, ingress=of:0000000000000001:26, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.26/32, dst_ip=10.0.0.1/32, src_tcp=80, dst_tcp=80
Rule 727:: Host 26-> Host 2, ingress=of:0000000000000001:26, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.26/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 728:: Host 26-> Host 3, ingress=of:0000000000000001:26, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.26/32, dst_ip=10.0.0.3/32, src_tcp=80, dst_tcp=80
Rule 729:: Host 26-> Host 4, ingress=of:0000000000000001:26, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.26/32, dst_ip=10.0.0.4/32, src_tcp=80, dst_tcp=80
Rule 730:: Host 26-> Host 5, ingress=of:0000000000000001:26, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.26/32, dst_ip=10.0.0.5/32, src_tcp=80, dst_tcp=80
Rule 731:: Host 26-> Host 6, ingress=of:0000000000000001:26, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.26/32, dst_ip=10.0.0.6/32, src_tcp=80, dst_tcp=80
Rule 732:: Host 26-> Host 7, ingress=of:0000000000000001:26, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.26/32, dst_ip=10.0.0.7/32, src_tcp=80, dst_tcp=80
Rule 733:: Host 26-> Host 8, ingress=of:0000000000000001:26, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.26/32, dst_ip=10.0.0.8/32, src_tcp=80, dst_tcp=80
Rule 734:: Host 26-> Host 9, ingress=of:0000000000000001:26, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.26/32, dst_ip=10.0.0.9/32, src_tcp=80, dst_tcp=80
Rule 735:: Host 26-> Host 10, ingress=of:0000000000000001:26, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.26/32, dst_ip=10.0.0.10/32, src_tcp=80, dst_tcp=80
Rule 736:: Host 26-> Host 11, ingress=of:0000000000000001:26, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.26/32, dst_ip=10.0.0.11/32, src_tcp=80, dst_tcp=80
Rule 737:: Host 26-> Host 12, ingress=of:0000000000000001:26, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.26/32, dst_ip=10.0.0.12/32, src_tcp=80, dst_tcp=80
Rule 738:: Host 26-> Host 13, ingress=of:0000000000000001:26, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.26/32, dst_ip=10.0.0.13/32, src_tcp=80, dst_tcp=80
Rule 739:: Host 26-> Host 14, ingress=of:0000000000000001:26, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.26/32, dst_ip=10.0.0.14/32, src_tcp=80, dst_tcp=80
Rule 740:: Host 26-> Host 15, ingress=of:0000000000000001:26, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.26/32, dst_ip=10.0.0.15/32, src_tcp=80, dst_tcp=80
Rule 741:: Host 26-> Host 16, ingress=of:0000000000000001:26, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.26/32, dst_ip=10.0.0.16/32, src_tcp=80, dst_tcp=80
Rule 742:: Host 26-> Host 17, ingress=of:0000000000000001:26, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.26/32, dst_ip=10.0.0.17/32, src_tcp=80, dst_tcp=80
Rule 743:: Host 26-> Host 18, ingress=of:0000000000000001:26, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.26/32, dst_ip=10.0.0.18/32, src_tcp=80, dst_tcp=80
Rule 744:: Host 26-> Host 19, ingress=of:0000000000000001:26, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.26/32, dst_ip=10.0.0.19/32, src_tcp=80, dst_tcp=80
Rule 745:: Host 26-> Host 20, ingress=of:0000000000000001:26, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.26/32, dst_ip=10.0.0.20/32, src_tcp=80, dst_tcp=80
Rule 746:: Host 26-> Host 21, ingress=of:0000000000000001:26, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.26/32, dst_ip=10.0.0.21/32, src_tcp=80, dst_tcp=80
Rule 747:: Host 26-> Host 22, ingress=of:0000000000000001:26, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.26/32, dst_ip=10.0.0.22/32, src_tcp=80, dst_tcp=80
Rule 748:: Host 26-> Host 23, ingress=of:0000000000000001:26, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.26/32, dst_ip=10.0.0.23/32, src_tcp=80, dst_tcp=80
Rule 749:: Host 26-> Host 24, ingress=of:0000000000000001:26, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.26/32, dst_ip=10.0.0.24/32, src_tcp=80, dst_tcp=80
Rule 750:: Host 26-> Host 25, ingress=of:0000000000000001:26, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.26/32, dst_ip=10.0.0.25/32, src_tcp=80, dst_tcp=80
Rule 751:: Host 26-> Host 27, ingress=of:0000000000000001:26, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.26/32, dst_ip=10.0.0.27/32, src_tcp=80, dst_tcp=80
Rule 752:: Host 26-> Host 28, ingress=of:0000000000000001:26, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.26/32, dst_ip=10.0.0.28/32, src_tcp=80, dst_tcp=80
Rule 753:: Host 26-> Host 29, ingress=of:0000000000000001:26, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.26/32, dst_ip=10.0.0.29/32, src_tcp=80, dst_tcp=80
Rule 754:: Host 26-> Host 30, ingress=of:0000000000000001:26, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:1a, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.26/32, dst_ip=10.0.0.30/32, src_tcp=80, dst_tcp=80
Rule 755:: Host 27-> Host 1, ingress=of:0000000000000001:27, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.27/32, dst_ip=10.0.0.1/32, src_tcp=80, dst_tcp=80
Rule 756:: Host 27-> Host 2, ingress=of:0000000000000001:27, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.27/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 757:: Host 27-> Host 3, ingress=of:0000000000000001:27, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.27/32, dst_ip=10.0.0.3/32, src_tcp=80, dst_tcp=80
Rule 758:: Host 27-> Host 4, ingress=of:0000000000000001:27, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.27/32, dst_ip=10.0.0.4/32, src_tcp=80, dst_tcp=80
Rule 759:: Host 27-> Host 5, ingress=of:0000000000000001:27, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.27/32, dst_ip=10.0.0.5/32, src_tcp=80, dst_tcp=80
Rule 760:: Host 27-> Host 6, ingress=of:0000000000000001:27, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.27/32, dst_ip=10.0.0.6/32, src_tcp=80, dst_tcp=80
Rule 761:: Host 27-> Host 7, ingress=of:0000000000000001:27, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.27/32, dst_ip=10.0.0.7/32, src_tcp=80, dst_tcp=80
Rule 762:: Host 27-> Host 8, ingress=of:0000000000000001:27, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.27/32, dst_ip=10.0.0.8/32, src_tcp=80, dst_tcp=80
Rule 763:: Host 27-> Host 9, ingress=of:0000000000000001:27, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.27/32, dst_ip=10.0.0.9/32, src_tcp=80, dst_tcp=80
Rule 764:: Host 27-> Host 10, ingress=of:0000000000000001:27, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.27/32, dst_ip=10.0.0.10/32, src_tcp=80, dst_tcp=80
Rule 765:: Host 27-> Host 11, ingress=of:0000000000000001:27, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.27/32, dst_ip=10.0.0.11/32, src_tcp=80, dst_tcp=80
Rule 766:: Host 27-> Host 12, ingress=of:0000000000000001:27, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.27/32, dst_ip=10.0.0.12/32, src_tcp=80, dst_tcp=80
Rule 767:: Host 27-> Host 13, ingress=of:0000000000000001:27, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.27/32, dst_ip=10.0.0.13/32, src_tcp=80, dst_tcp=80
Rule 768:: Host 27-> Host 14, ingress=of:0000000000000001:27, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.27/32, dst_ip=10.0.0.14/32, src_tcp=80, dst_tcp=80
Rule 769:: Host 27-> Host 15, ingress=of:0000000000000001:27, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.27/32, dst_ip=10.0.0.15/32, src_tcp=80, dst_tcp=80
Rule 770:: Host 27-> Host 16, ingress=of:0000000000000001:27, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.27/32, dst_ip=10.0.0.16/32, src_tcp=80, dst_tcp=80
Rule 771:: Host 27-> Host 17, ingress=of:0000000000000001:27, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.27/32, dst_ip=10.0.0.17/32, src_tcp=80, dst_tcp=80
Rule 772:: Host 27-> Host 18, ingress=of:0000000000000001:27, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.27/32, dst_ip=10.0.0.18/32, src_tcp=80, dst_tcp=80
Rule 773:: Host 27-> Host 19, ingress=of:0000000000000001:27, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.27/32, dst_ip=10.0.0.19/32, src_tcp=80, dst_tcp=80
Rule 774:: Host 27-> Host 20, ingress=of:0000000000000001:27, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.27/32, dst_ip=10.0.0.20/32, src_tcp=80, dst_tcp=80
Rule 775:: Host 27-> Host 21, ingress=of:0000000000000001:27, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.27/32, dst_ip=10.0.0.21/32, src_tcp=80, dst_tcp=80
Rule 776:: Host 27-> Host 22, ingress=of:0000000000000001:27, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.27/32, dst_ip=10.0.0.22/32, src_tcp=80, dst_tcp=80
Rule 777:: Host 27-> Host 23, ingress=of:0000000000000001:27, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.27/32, dst_ip=10.0.0.23/32, src_tcp=80, dst_tcp=80
Rule 778:: Host 27-> Host 24, ingress=of:0000000000000001:27, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.27/32, dst_ip=10.0.0.24/32, src_tcp=80, dst_tcp=80
Rule 779:: Host 27-> Host 25, ingress=of:0000000000000001:27, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.27/32, dst_ip=10.0.0.25/32, src_tcp=80, dst_tcp=80
Rule 780:: Host 27-> Host 26, ingress=of:0000000000000001:27, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.27/32, dst_ip=10.0.0.26/32, src_tcp=80, dst_tcp=80
Rule 781:: Host 27-> Host 28, ingress=of:0000000000000001:27, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.27/32, dst_ip=10.0.0.28/32, src_tcp=80, dst_tcp=80
Rule 782:: Host 27-> Host 29, ingress=of:0000000000000001:27, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.27/32, dst_ip=10.0.0.29/32, src_tcp=80, dst_tcp=80
Rule 783:: Host 27-> Host 30, ingress=of:0000000000000001:27, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:1b, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.27/32, dst_ip=10.0.0.30/32, src_tcp=80, dst_tcp=80
